*************************** NUIT one-group neutron cross-section data ***************************
Number of isotopes with neutron data: 
	554
Number of burnup steps:
	2

BU(MWd/kgHM)
0.00000000E+00   1.00000000E+00

NucId    NucName  MT
                  102   5.72841884E-02   5.67242713E-02
                  103   1.68321361E-04   1.45267182E-04
                  107   3.07251380E-06   1.29384195E-06
                  1021  2.30865653E-01   2.28609085E-01
380870   Sr87     4       
                  16    5.51489053E-04   3.23249048E-04
                  102   5.02718319E+00   4.97028057E+00
                  103   1.72657084E-04   1.55214532E-04
                  107   8.90459272E-06   7.04100047E-06
380880   Sr88     4       
                  16    2.13614889E-04   2.93820143E-05
                  102   3.13111641E-03   3.33463134E-03
                  103   3.89807992E-06   1.28061531E-06
                  107   4.26247971E-07   6.33839393E-08
380890   Sr89     4       
                  16    2.27560308E-03   1.94136868E-03
                  102   6.25253621E-02   6.69955016E-02
                  103   2.12899345E-06   5.49001846E-07
                  107   1.63467278E-06   7.69590986E-07
380900   Sr90     4       
                  16    9.53464549E-04   7.54262484E-04
                  102   6.40960367E-03   6.47558925E-03
                  103   1.03490539E-06   1.27075509E-07
                  107   4.45460401E-07   1.31182858E-07
390890   Y89      4       
                  16    1.94888064E-04   2.46355159E-05
                  102   1.73806509E-01   1.85296968E-01
                  103   8.15667108E-05   6.98716946E-05
                  107   1.54983179E-06   5.06223573E-07
390900   Y90      4       
                  16    1.05349289E-03   7.93825419E-04
                  102   4.57455812E-01   4.88767590E-01
                  103   2.04199178E-05   1.32936138E-05
                  107   9.98879468E-06   5.39115085E-06
390910   Y91      4       
                  16    8.04039049E-04   6.02821229E-04
                  102   2.67431811E-01   2.71616663E-01
                  103   4.34260926E-06   2.14495613E-06
                  107   1.33253904E-06   6.74579684E-07
400900   Zr90     4       
                  16    1.26759440E-04   1.11618233E-05
                  102   8.41434779E-03   7.23895935E-03
                  103   9.22912492E-05   7.77608817E-05
                  107   6.80973520E-06   4.23891987E-06
400910   Zr91     4       
                  16    7.58035422E-04   4.85788481E-04
                  102   3.19392296E-01   3.48038252E-01
                  103   5.46786037E-05   4.43619255E-05
                  107   1.37164139E-04   1.33445439E-04
400920   Zr92     4       
                  16    4.85048759E-04   2.33539816E-04
                  102   5.22302857E-02   5.26256687E-02
                  103   8.12718491E-06   4.16709322E-06
                  107   1.40018112E-05   1.13751167E-05
400930   Zr93     4       
                  16    1.15028092E-03   8.94082003E-04
                  102   6.64508786E-01   5.85811756E-01
                  103   3.03975862E-06   9.94296588E-07
                  107   1.00271518E-05   8.21443808E-06
400940   Zr94     4       
                  16    6.91124540E-04   4.70393740E-04
                  102   2.27449657E-02   2.06088023E-02
                  103   1.28493439E-06   2.29321431E-07
                  107   1.47354122E-06   6.44398216E-07
400950   Zr95     4       
                  16    1.79275858E-03   1.49507892E-03
                  102   3.97677470E-01   4.01601664E-01
                  103   6.85699754E-07   8.65065108E-08
                  107   1.02125049E-06   5.20400919E-07
400960   Zr96     3       
                  16    9.49877786E-04   7.55597988E-04
                  102   1.68896769E-01   1.71712055E-01
                  107   1.80434649E-07   3.91437038E-08
410930   Nb93     5       
                  16    4.65958266E-04   1.34578169E-04
                  102   1.31925792E-01   1.42239719E-01
                  103   7.46000021E-05   6.38211281E-05
                  107   3.12266894E-05   2.81027363E-05
                  1021  2.93504045E-01   3.16450120E-01
410940   Nb94     5       
                  16    1.46412473E-03   1.19073930E-03
                  102   5.24131130E+00   5.20228758E+00
                  103   1.05226518E-04   9.72086931E-05
                  107   2.81056147E-05   2.53015302E-05
                  1021  2.12706702E-01   2.11123013E-01
410950   Nb95     4       
                  16    5.94743666E-04   3.58243440E-04
                  102   2.01358113E+00   2.15936324E+00
                  103   1.72051781E-05   1.30243789E-05
                  107   6.62866978E-06   5.32143927E-06
420920   Mo92     5       
                  16    3.07023692E-05   1.64073914E-07
                  102   5.16369167E-02   5.08114225E-02
                  103   3.16381816E-03   2.85972725E-03
                  107   4.47111378E-05   3.68970498E-05
                  1021  1.13851690E-04   1.12031599E-04
420930   Mo93     4       
                  16    4.83371983E-04   2.46966973E-04
                  102   1.69210341E+00   1.72674695E+00
                  103   1.40924405E-03   1.31195200E-03
                  107   3.07148415E-02   3.20463869E-02
420940   Mo94     4       
                  16    3.25899464E-04   5.61703601E-05
                  102   1.00222296E-01   1.04861400E-01
                  103   9.90452690E-05   8.05852317E-05
                  107   2.64124481E-04   2.42339611E-04
420950   Mo95     4       
                  16    7.54866135E-04   4.79820672E-04
                  102   5.31777573E+00   5.30198203E+00
                  103   2.10477163E-05   1.23930133E-05
                  107   1.85191218E-04   1.80393489E-04
420960   Mo96     4       
                  16    4.18097275E-04   1.23208978E-04
                  102   6.79493874E-01   7.12690668E-01
                  103   9.54694875E-06   5.00849409E-06
                  107   2.54935420E-05   2.14967672E-05
420970   Mo97     4       
                  16    1.22859267E-03   9.41559638E-04
                  102   9.00104087E-01   8.53571990E-01
                  103   6.50399893E-06   3.19655460E-06
                  107   2.70790547E-05   2.41210880E-05
420980   Mo98     4       
                  16    5.37838833E-04   2.70933651E-04
                  102   2.37881857E-01   2.46369621E-01
                  103   1.29822205E-06   2.78591167E-07
                  107   3.24639542E-06   2.01965132E-06
420990   Mo99     4       
                  16    5.57757128E-03   4.88582357E-03
                  102   2.04137653E+00   2.19834155E+00
                  103   1.83846096E-06   4.03689072E-07
                  107   2.22747981E-06   1.71294480E-06
421000   Mo100    4       
                  16    6.36408623E-04   3.44048816E-04
                  102   1.40498108E-01   1.51890257E-01
                  103   3.91411597E-07   4.87158069E-08
                  107   7.46820374E-07   2.76250127E-07
430980   Tc98     4       
                  16    1.37657664E-03   1.11273527E-03
                  102   8.12037689E-01   7.44271587E-01
                  103   4.32070055E-04   3.92753682E-04
                  107   9.79614080E-05   9.14085395E-05
430990   Tc99     4       
                  16    4.52634168E-04   1.27762686E-04
                  102   1.08910491E+01   1.02507493E+01
                  103   6.70994399E-06   3.94210071E-06
                  107   3.45354893E-06   2.26336868E-06
440960   Ru96     4       
                  16    1.98278009E-04   3.00524213E-05
                  102   2.81569170E-01   2.84617514E-01
                  103   9.43560902E-04   8.33578438E-04
                  107   2.77276158E-03   2.63504962E-03
440970   Ru97     4       
                  16    5.28954364E-04   2.66583674E-04
                  102   2.74184623E+00   2.72444010E+00
                  103   4.87258042E-03   4.60393706E-03
                  107   3.17121159E-02   3.25837376E-02
440980   Ru98     4       
                  16    2.89605992E-04   5.16004993E-05
                  102   1.31294970E+00   1.35762775E+00
                  103   1.39884707E-04   1.14255718E-04
                  107   1.86288314E-04   1.67653338E-04
440990   Ru99     4       
                  16    1.10788135E-03   8.93438612E-04
                  102   5.71473065E+00   6.16230961E+00
                  103   1.08098365E-04   9.05044242E-05
                  107   2.76734294E-04   2.67913868E-04
441000   Ru100    4       
                  16    4.52280765E-04   8.28035576E-05
                  102   1.01496550E+00   1.08019081E+00
                  103   6.99093916E-06   3.89266596E-06
                  107   2.08007637E-05   1.74435706E-05
441010   Ru101    4       
                  16    1.31545305E-03   1.02909855E-03
                  102   4.19293809E+00   4.03364120E+00
                  103   9.68021614E-06   4.79248358E-06
                  107   7.41626324E-06   5.85030938E-06
441020   Ru102    4       
                  16    4.04384394E-04   7.51518516E-05
                  102   3.43079266E-01   3.35905513E-01
                  103   1.46520235E-06   3.66641436E-07
                  107   5.75972198E-06   4.41178179E-06
441030   Ru103    4       
                  16    2.46685869E-03   2.09183033E-03
                  102   1.44635339E+00   1.60087325E+00
                  103   4.31813868E-06   2.26348722E-06
                  107   3.62567639E-06   2.56981704E-06
441040   Ru104    4       
                  16    5.44757548E-04   2.08464189E-04
                  102   2.81774693E-01   3.06684870E-01
                  103   1.37013891E-06   2.36389477E-07
                  107   5.61843971E-07   1.56101046E-07
441050   Ru105    4       
                  16    3.31285023E-03   2.80111140E-03
                  102   2.84635865E-01   2.82028685E-01
                  103   3.49343999E-06   1.48888155E-06
                  107   1.58741515E-06   6.90952160E-07
441060   Ru106    3       
                  16    7.63483152E-04   4.80044206E-04
                  102   9.50277518E-02   8.44128516E-02
                  103   6.61893181E-07   7.18979299E-08
451030   Rh103    4       
                  16    4.08157035E-04   8.63413029E-05
                  102   4.46041908E+01   4.50538228E+01
                  103   4.09840485E-05   3.37145692E-05
                  107   4.66789211E-06   2.41040054E-06
451040   Rh104    4       
                  16    2.14702239E-03   1.72148716E-03
                  102   3.76604456E+00   3.68782136E+00
                  103   4.16048535E-03   4.38781264E-03
                  107   5.44064591E-05   5.44321236E-05
451050   Rh105    4       
                  16    5.42369692E-04   2.14339175E-04
                  102   2.27807923E+03   2.39881168E+03
                  103   8.17780777E-06   5.11834785E-06
                  107   8.88942830E-07   2.89621995E-07
461020   Pd102    4       
                  16    2.37008944E-04   3.98223790E-05
                  102   7.22509463E-01   7.49154843E-01
                  103   1.54662492E-03   1.36260780E-03
                  107   3.03915496E-04   2.90573071E-04
461030   Pd103    4       
                  16    6.75037606E-04   4.05946534E-04
                  102   1.50528625E+01   1.37576055E+01
                  103   2.35168571E-04   2.04399341E-04
                  107   1.01191252E-01   1.07976598E-01
461040   Pd104    4       
                  16    3.68578649E-04   6.39165731E-05
                  102   7.93824795E-01   6.80157129E-01
                  103   4.64735254E-05   3.70577700E-05
                  107   3.10830254E-05   2.83289963E-05
461050   Pd105    4       
                  16    9.34804681E-04   6.46831139E-04
                  102   5.37006639E+00   5.48377347E+00
                  103   3.06396851E-05   2.15896695E-05
                  107   1.31030092E-05   1.05517110E-05
461060   Pd106    4       
                  16    4.55628472E-04   8.18605497E-05
                  102   3.65700448E-01   2.95336731E-01
                  103   1.53737275E-05   9.51941757E-06
                  107   3.84690344E-06   3.26645893E-06
461070   Pd107    4       
                  16    2.97784640E-03   2.53925142E-03
                  102   3.99660249E+00   3.91752113E+00
                  103   5.68315308E-06   2.64176764E-06
                  107   2.99411908E-06   2.18442349E-06
461080   Pd108    4       
                  16    5.18357621E-04   1.23311835E-04
                  102   8.65523289E+00   8.55735230E+00
                  103   4.13386231E-06   1.34361042E-06
                  107   8.89952307E-07   7.15960181E-07
461090   Pd109    4       
                  16    3.17192187E-03   2.67899441E-03
                  102   4.20872526E+00   3.92541366E+00
                  103   1.25555431E-06   3.83975332E-07
                  107   8.48030838E-07   4.26353776E-07
461100   Pd110    3       
                  16    6.03192411E-04   2.63677961E-04
                  102   1.53942703E-01   1.49048549E-01
                  103   1.31675461E-06   2.02507103E-07
471070   Ag107    4       
                  16    4.11122027E-04   7.40639289E-05
                  102   7.76013005E+00   8.03165883E+00
                  103   1.40185129E-04   1.26114634E-04
                  107   5.31419035E-06   4.08447587E-06
471080   Ag108    4       
                  16    1.49261790E-03   1.17870507E-03
                  102   8.29084913E+00   8.04163348E+00
                  103   1.41637640E-01   1.51017652E-01
                  107   5.57516140E-04   5.93807626E-04
471090   Ag109    4       
                  16    4.31582891E-04   1.04904256E-04
                  102   5.12592749E+01   4.73731036E+01
                  103   1.50511511E-05   1.10219880E-05
                  107   1.46713001E-06   5.20718258E-07
471101   Ag110m1  4       
                  16    2.08855994E-03   1.70809336E-03
                  102   1.23048123E+01   1.28200933E+01
                  103   2.19317947E-05   1.85449854E-05
                  107   1.17538703E-06   6.19524385E-07
471110   Ag111    4       
                  16    5.56100536E-04   2.16243796E-04
                  102   3.59508588E+00   3.24108805E+00
                  103   4.17307893E-06   1.77706800E-06
                  107   7.13727674E-07   1.39079748E-07
471120   Ag112    4       
                  16    3.29631724E-03   2.81454980E-03
                  102   1.14483903E+01   1.14079799E+01
                  103   2.51368429E-06   1.02120633E-06
                  107   8.85188714E-07   2.85727744E-07
471130   Ag113    4       
                  16    7.30864170E-04   4.03832787E-04
                  102   1.27927684E+00   1.20938799E+00
                  103   7.05289470E-07   1.70051969E-07
                  107   3.12973385E-07   4.61200426E-08
471140   Ag114    4       
                  16    5.41510698E-03   3.90807984E-03
                  102   3.64569213E+00   2.98776459E+00
                  103   1.00115142E-06   2.26826659E-07
                  107   3.33454050E-07   5.27218616E-08
471150   Ag115    3       
                  16    9.69429247E-04   6.74133173E-04
                  102   9.26564574E-01   8.69967089E-01
                  103   1.99143663E-07   2.21714235E-08
471160   Ag116    3       
                  16    7.50442730E-03   6.56352486E-03
                  102   2.07846404E+00   1.96407691E+00
                  103   3.50608933E-07   5.16377219E-08
471170   Ag117    2       
                  16    1.26745380E-03   1.00241086E-03
                  102   6.52680431E-01   6.29069719E-01
471181   Ag118m1  2       
                  16    9.43957550E-03   2.75398571E-03
                  102   1.08997347E+01   3.10532098E+00
481060   Cd106    4       
                  16    2.09652998E-04   3.12212466E-05
                  102   3.79417415E-01   3.49461254E-01
                  103   4.72969810E-04   4.20859647E-04
                  107   1.73572454E-03   1.59952474E-03
481070   Cd107    4       
                  16    4.78296074E-04   2.26141478E-04
                  102   3.36060932E+00   3.15104885E+00
                  103   1.14156341E-02   1.20596218E-02
                  107   2.05164992E-01   2.18899220E-01
481080   Cd108    4       
                  16    2.51091185E-04   3.77743214E-05
                  102   6.63746795E-01   7.45805184E-01
                  103   3.34665198E-05   2.45085846E-05
                  107   7.45977028E-06   5.61903668E-06
481090   Cd109    4       
                  16    9.13647988E-04   6.45332828E-04
                  102   7.45491526E+01   7.89321616E+01
                  103   1.47895483E-04   1.29882091E-04
                  107   6.26165336E-03   6.68740873E-03
481100   Cd110    4       
                  16    3.56724862E-04   5.67877520E-05
                  102   2.38572949E+00   2.28566964E+00
                  103   6.73839869E-06   3.26153619E-06
                  107   1.29821586E-06   6.98019186E-07
481110   Cd111    4       
                  16    1.71070770E-03   1.40635953E-03
                  102   2.51641223E+00   2.36703477E+00
                  103   3.27698727E-05   2.17030064E-05
                  107   6.65203832E-06   5.49598397E-06
481120   Cd112    4       
                  16    4.14140275E-04   7.65117004E-05
                  102   6.50710042E-01   7.43540074E-01
                  103   3.65753463E-06   8.89187373E-07
                  107   3.43447382E-07   1.01961183E-07
481130   Cd113    4       
                  16    1.88024876E-03   1.52884171E-03
                  102   4.15873545E+03   4.42721325E+03
                  103   3.17082880E-06   1.43853159E-06
                  107   1.14024907E-06   6.16120345E-07
481140   Cd114    3       
                  16    4.67072595E-04   1.18497162E-04
                  102   4.09693355E-01   3.98492218E-01
                  103   7.29081995E-07   1.20144477E-07
481151   Cd115m1  4       
                  16    2.04485925E-03   1.64043915E-03
                  102   9.15112212E-01   9.38539579E-01
                  103   1.14998670E-06   2.79174639E-07
                  107   6.38091820E-07   1.46060327E-07
481160   Cd116    3       
                  16    5.60661165E-04   2.15854913E-04
                  102   8.13391918E-02   9.02625256E-02
                  103   3.41206134E-07   3.65159666E-08
491130   In113    4       
                  16    4.40207729E-04   7.69064099E-05
                  102   1.11227989E+01   1.09028203E+01
                  103   1.58242432E-05   1.03325500E-05
                  107   1.68733413E-06   7.35276435E-07
491140   In114    4       
                  16    1.31114970E-03   9.89866421E-04
                  102   2.80206027E+00   2.79044457E+00
                  103   4.00408630E-03   4.24858367E-03
                  107   1.36382534E-05   1.13555674E-05
491150   In115    4       
                  16    4.58267818E-04   1.13206122E-04
                  102   1.16994872E+02   1.09171940E+02
                  103   3.24446436E-06   1.59242949E-06
                  107   7.12527847E-07   2.75621851E-07
501120   Sn112    4       
                  16    2.94373833E-04   4.71293026E-05
                  102   8.56316793E-01   1.02081411E+00
                  103   5.42045813E-05   4.39723389E-05
                  107   4.10838792E-05   3.50387870E-05
501130   Sn113    4       
                  16    4.98216213E-04   2.58935515E-04
                  102   7.41124500E+00   7.35606478E+00
                  103   3.15091164E-04   2.84279181E-04
                  107   3.74912929E-04   3.56896043E-04
501140   Sn114    4       
                  16    3.32014809E-04   5.61096852E-05
                  102   2.50495524E-01   2.67912042E-01
                  103   1.71037726E-05   9.30245791E-06
                  107   6.09996145E-06   4.32925564E-06
501150   Sn115    4       
                  16    9.67460638E-04   7.33753452E-04
                  102   7.24996868E+00   7.74515905E+00
                  103   1.75989168E-05   1.14821207E-05
                  107   9.08221143E-06   7.60774142E-06
501160   Sn116    4       
                  16    4.15827125E-04   7.43024508E-05
                  102   3.20538140E-01   4.18792954E-01
                  103   5.08026044E-06   1.50306606E-06
                  107   1.26449093E-06   5.65181104E-07
501170   Sn117    4       
                  16    2.00551376E-03   1.66686549E-03
                  102   6.98915535E-01   6.68092397E-01
                  103   4.27561263E-06   1.70190090E-06
                  107   1.39573456E-06   8.40899894E-07
501180   Sn118    4       
                  16    4.34084598E-04   8.90908028E-05
                  102   1.34338975E-01   1.49026362E-01
                  103   1.42327906E-06   2.43645019E-07
                  107   1.69507467E-07   3.12111523E-08
501190   Sn119    4       
                  16    3.09319125E-03   2.64690018E-03
                  102   4.44247456E-01   4.54030883E-01
                  103   1.20331987E-06   2.54649324E-07
                  107   3.26046564E-07   9.58371434E-08
501200   Sn120    3       
                  16    5.86204447E-04   1.75606285E-04
                  102   5.35005814E-02   5.47571863E-02
                  103   7.31986765E-07   8.42304832E-08
501211   Sn121m1  3       
                  16    1.15385192E-03   7.79689171E-04
                  102   1.03364936E+01   1.11492713E+01
                  103   5.19409666E-07   7.03151963E-08
501220   Sn122    2       
                  16    5.90159908E-04   2.68525843E-04
                  102   4.15960699E-02   4.11895750E-02
501230   Sn123    3       
                  16    5.51580793E-03   4.83224086E-03
                  102   2.32141455E+00   2.16531203E+00
                  103   3.68147723E-07   3.92210087E-08
501240   Sn124    3       
                  16    6.94002636E-04   4.11910989E-04
                  102   2.27667351E-01   2.20110629E-01
                  103   2.03798162E-07   1.24973537E-08
501250   Sn125    2       
                  16    1.55744418E-03   1.19266153E-03
                  102   2.62198062E-01   2.59084758E-01
501260   Sn126    2       
                  16    8.83907910E-04   6.39852820E-04
                  102   1.63001800E-02   1.76264858E-02
511210   Sb121    4       
                  16    4.46787327E-04   8.16416469E-05
                  102   6.37536360E+00   6.08885260E+00
                  103   1.82309695E-05   1.43411813E-05
                  107   4.69668934E-07   6.28875840E-08
511220   Sb122    4       
                  16    1.97804249E-03   1.60723216E-03
                  102   4.64547361E+00   4.73821387E+00
                  103   1.04212241E-02   1.11175516E-02
                  107   1.11837911E-06   4.49801712E-07
511230   Sb123    4       
                  16    4.73928630E-04   1.27680819E-04
                  102   3.99584093E+00   3.97087147E+00
                  103   7.74040331E-06   4.73016859E-06
                  107   2.21719826E-07   2.29042392E-08
511240   Sb124    4       
                  16    2.70890360E-03   2.30172444E-03
                  102   6.25061177E+00   6.44808049E+00
                  103   1.56103867E-06   8.37432886E-07
                  107   3.87159911E-07   6.82927286E-08
511250   Sb125    4       
                  16    5.69226731E-04   2.60891814E-04
                  102   2.39608591E+00   2.48194295E+00
                  103   6.19855001E-07   1.41577440E-07
                  107   2.37120363E-07   2.50972287E-08
511260   Sb126    3       
                  16    1.23366365E-03   9.07339809E-04
                  102   7.57085537E+00   7.26140456E+00
                  103   3.68187385E-06   1.36705609E-06
521200   Te120    4       
                  16    2.94715222E-04   4.91432731E-05
                  102   9.74078251E-01   9.24032840E-01
                  103   5.62265901E-05   4.63411540E-05
                  107   1.95794856E-04   1.81258704E-04
521210   Te121    4       
                  16    1.00713231E-03   6.92005084E-04
                  102   3.20874171E+00   3.02269052E+00
                  103   1.34578150E-04   1.26783936E-04
                  107   3.56271740E-01   3.80297360E-01
521211   Te121m1  4       
                  16    7.48640897E-04   4.20275788E-04
                  102   9.50017042E+00   9.79953219E+00
                  103   3.34308749E-04   3.41508309E-04
                  107   2.72553650E-02   2.90868210E-02
521220   Te122    4       
                  16    3.60857363E-04   6.31894870E-05
                  102   2.59483179E+00   2.85353638E+00
                  103   4.82627915E-06   2.73318193E-06
                  107   1.52674498E-05   1.28001443E-05
521230   Te123    4       
                  16    1.57123757E-03   1.30549156E-03
                  102   2.02310759E+02   2.06273345E+02
                  103   5.63003149E-06   3.44968276E-06
                  107   5.35872061E-05   5.27370172E-05
521240   Te124    4       
                  16    4.13942693E-04   8.06144564E-05
                  102   9.09324248E-01   9.61659599E-01
                  103   2.40396092E-06   7.88423926E-07
                  107   1.95159714E-06   1.18893610E-06
521250   Te125    4       
                  16    2.41402558E-03   2.07053017E-03
                  102   8.92470923E-01   9.09849439E-01
                  103   1.78100360E-06   7.36204427E-07
                  107   2.07446148E-06   1.50484103E-06
521260   Te126    4       
                  16    4.56242211E-04   1.22520776E-04
                  102   2.85800691E-01   3.62883650E-01
                  103   1.05377701E-06   2.08225986E-07
                  107   6.72493983E-07   2.79575080E-07
521271   Te127m1  4       
                  16    2.74441144E-03   2.34935734E-03
                  102   4.25979728E+02   4.54978543E+02
                  103   7.40329950E-07   2.01849873E-07
                  107   4.76096352E-07   1.81395364E-07
521280   Te128    4       
                  16    5.18648078E-04   2.07451550E-04
                  102   7.97096523E-02   7.12593813E-02
                  103   4.58270483E-07   6.65725610E-08
                  107   1.71892880E-07   2.88112132E-08
521291   Te129m1  4       
                  16    3.92442461E-03   3.41306861E-03
                  102   2.04510329E+02   2.18627974E+02
                  103   3.54605763E-07   7.13794996E-08
                  107   1.94687342E-07   3.80899173E-08
521300   Te130    4       
                  16    6.74536124E-04   3.07957629E-04
                  102   3.22787051E-02   3.33055879E-02
                  103   3.22792575E-06   5.61512536E-07
                  107   2.25762774E-07   3.41996652E-08
521310   Te131    3       
                  16    3.03859343E-03   2.53901951E-03
                  102   3.07928354E-02   2.69709679E-02
                  103   2.31065477E-07   3.72681125E-08
521311   Te131m1  3       
                  16    2.02901648E-03   1.61850328E-03
                  102   6.62967314E-02   6.49809759E-02
                  103   2.28012247E-07   3.86009265E-08
521320   Te132    3       
                  16    8.93916040E-04   5.77598740E-04
                  102   2.13652018E-02   2.14683967E-02
                  103   4.40213063E-07   5.17398168E-08
531270   I127     4       
                  16    4.58371556E-04   1.09522351E-04
                  102   4.94300675E+00   5.16692300E+00
                  103   1.51593546E-05   1.10158478E-05
                  107   7.66910721E-07   4.65065610E-07
531280   I128     4       
                  16    2.06815635E-03   1.68891432E-03
                  102   3.28638459E+00   3.28105100E+00
                  103   3.61211855E-04   3.81738433E-04
                  107   5.90111238E-05   6.16133128E-05
531290   I129     5       
                  16    5.52171474E-04   2.36531879E-04
                  102   1.80241673E+00   1.92922231E+00
                  103   1.04738438E-06   3.68857879E-07
                  107   4.40270222E-07   1.17596033E-07
                  1021  2.56178842E+00   2.74201815E+00
531300   I130     4       
                  16    1.44325455E-03   1.12602284E-03
                  102   4.60625383E+00   4.52700329E+00
                  103   6.81669683E-06   3.05812559E-06
                  107   9.54118970E-07   2.19944685E-07
531310   I131     5       
                  16    6.73199161E-04   3.30072285E-04
                  102   1.11194984E+01   1.19676461E+01
                  103   4.51926155E-07   1.01225076E-07
                  107   2.25729838E-07   4.29178915E-08
                  1021  1.81953373E-01   1.95831998E-01
531320   I132     4       
                  16    2.36261547E-03   1.91191428E-03
                  102   9.78433834E-01   8.77433317E-01
                  103   1.43043188E-06   5.21668891E-07
                  107   4.64356974E-07   1.34688587E-07
531321   I132m1   3       
                  16    1.45840485E-03   1.07116713E-03
                  102   4.46310651E-01   5.52775030E-01
                  103   1.41298162E-06   4.50170052E-07
531330   I133     4       
                  16    7.33476120E-04   3.85437659E-04
                  102   6.83205982E-02   6.26816696E-02
                  103   5.44246800E-07   1.20424612E-07
                  107   2.29757767E-07   4.08561083E-08
531340   I134     4       
                  16    2.70674676E-03   2.23634480E-03
                  102   3.98477768E-02   4.62697942E-02
                  103   5.95887973E-07   1.50007530E-07
                  107   2.18666457E-07   5.99426761E-08
531350   I135     3       
                  16    8.17285906E-04   5.03729881E-04
                  102   1.01538949E+01   1.08419712E+01
                  107   6.17718511E-07   8.96262808E-08
541230   Xe123    4       
                  16    4.75787456E-04   2.55906859E-04
                  102   4.89806083E+01   4.88214499E+01
                  103   1.52476382E-01   1.51864652E-01
                  107   4.63470302E-01   4.64013039E-01
541240   Xe124    4       
                  16    2.16193722E-04   3.26584717E-05
                  102   1.04307257E+02   1.07819260E+02
                  103   1.11651280E-04   9.58561859E-05
                  107   8.92068426E-06   6.49377702E-06
541250   Xe125    4       
                  16    8.22821964E-04   5.11112794E-04
                  102   1.66161637E+01   1.60906323E+01
                  103   8.80110627E-03   9.33599432E-03
                  107   3.17983514E-01   3.39492722E-01
541260   Xe126    4       
                  16    3.51479966E-04   5.78957961E-05
                  102   2.27739014E+00   2.57389131E+00
                  103   1.83238466E-05   1.35810723E-05
                  107   1.92003058E-05   1.61720829E-05
541270   Xe127    4       
                  16    1.14309346E-03   8.13880624E-04
                  102   3.42947880E+00   3.41033751E+00
                  103   6.73093552E-05   5.94679267E-05
                  107   1.64243448E-02   1.75294416E-02
541280   Xe128    4       
                  16    4.00328051E-04   6.96151224E-05
                  102   9.84226998E-01   1.05621467E+00
                  103   1.06191478E-05   5.48099524E-06
                  107   3.41847348E-06   2.36434865E-06
541290   Xe129    4       
                  16    1.31746454E-03   1.06553075E-03
                  102   9.93889591E+00   1.02514754E+01
                  103   3.43455843E-06   1.90916467E-06
                  107   3.34917330E-06   2.59512193E-06
541300   Xe130    4       
                  16    6.30293619E-04   1.51885860E-04
                  102   7.25134984E-01   7.68967432E-01
                  103   3.23862394E-06   1.88199347E-06
                  107   1.91809043E-07   1.55720057E-07
541310   Xe131    4       
                  16    1.68129338E-03   1.36900186E-03
                  102   3.66682008E+01   3.71388761E+01
                  103   5.07743209E-06   3.57133142E-06
                  107   1.40072617E-06   9.80539254E-07
541320   Xe132    4       
                  16    4.40090765E-04   1.17558757E-04
                  102   2.57257903E-01   2.53132931E-01
                  103   1.53219917E-06   3.66823574E-07
                  107   2.72380239E-07   3.65082502E-08
541330   Xe133    4       
                  16    3.02957119E-03   2.61666807E-03
                  102   2.43965206E+01   2.59867983E+01
                  103   5.93354407E-07   1.77034909E-07
                  107   2.98055429E-07   8.71733472E-08
541340   Xe134    4       
                  16    5.07301095E-04   2.15647227E-04
                  102   4.77207002E-02   5.05724309E-02
                  103   1.29882997E-06   2.88884666E-07
                  107   2.26017202E-07   2.79109557E-08
541350   Xe135    4       
                  16    2.92626085E-03   6.44424351E-04
                  102   3.47080186E+05   9.67975827E+04
                  103   2.68387592E-07   1.23070072E-08
                  107   3.11262941E-07   1.31452805E-08
541360   Xe136    3       
                  16    8.10906657E-04   5.01191355E-04
                  102   3.38530102E-02   3.64345278E-02
                  103   7.71912098E-07   7.23740122E-08
551330   Cs133    4       
                  16    4.56903413E-04   1.07726083E-04
                  102   1.44538093E+01   1.38949595E+01
                  103   6.88349369E-06   4.63346255E-06
                  107   9.03110401E-07   5.75392984E-07
551340   Cs134    4       
                  16    2.19668527E-03   1.83723030E-03
                  102   1.92462630E+01   2.03287115E+01
                  103   2.08688249E-06   1.29401568E-06
                  107   6.87460905E-07   3.41056744E-07
551350   Cs135    4       
                  16    6.21382716E-04   2.58034015E-04
                  102   2.55684395E+00   2.54903408E+00
                  103   8.36524486E-07   3.02154232E-07
                  107   3.33020053E-07   8.91892143E-08
551360   Cs136    4       
                  16    2.54679657E-03   2.11300825E-03
                  102   3.12521947E+00   2.99058524E+00
                  103   6.77043802E-07   2.77835937E-07
                  107   2.83511096E-07   8.86027644E-08
551370   Cs137    4       
                  16    8.25585040E-04   5.21963008E-04
                  102   4.23965201E-02   4.45595552E-02
                  103   2.73428720E-07   2.89484889E-08
                  107   1.71466426E-07   3.08411763E-08
561300   Ba130    4       
                  16    3.42484311E-04   5.53619528E-05
                  102   6.28450528E+00   6.43878241E+00
                  103   6.58565955E-05   5.58458511E-05
                  107   3.69278116E-05   3.23191121E-05
561310   Ba131    4       
                  16    9.07564937E-04   5.90121159E-04
                  102   4.20402613E+00   4.00239954E+00
                  103   1.20094572E-03   1.24993967E-03
                  107   2.10182617E-01   2.24348820E-01
561320   Ba132    4       
                  16    4.34382078E-04   7.49691022E-05
                  102   2.36932104E+00   2.38655212E+00
                  103   1.06305137E-05   7.40085963E-06
